date,meantemp,humidity,wind_speed,meanpressure
2013-01-01,-2.107020194062419,1.4127435595997682,-1.4963414019708718,0.025256680071229946
2013-01-02,-2.454252810360078,1.8588066382109414,-0.8164226368106492,0.037749908082848366
2013-01-03,-2.5073898591790105,1.5570297063847622,-0.48795190301412733,0.04095963532513239
2013-01-04,-2.270258251703898,0.6305459629984508,-1.2180258255318253,0.03400792073680563
2013-01-05,-2.6651585580672594,1.5522892453949608,-0.6764803099967187,0.029389685850276282
2013-01-06,-2.5413210523722234,1.2994222017408237,-1.1414468017611465,0.03847836137436359
2013-01-07,-2.5296238768106742,1.0730713705799915,-0.07905725364149768,0.04880173875773081
2013-01-08,-2.2922909585401308,0.17973633086184648,0.07969347143007172,0.04276135829297853
2013-01-09,-1.568671644075916,-0.5746616652219598,1.23406232713383,0.03302385489115362
2013-01-10,-1.9883729680159947,0.07334746542247161,0.11052184981949252,0.025662759895344764
2013-01-11,-1.3497872225667462,-0.5666407789696812,0.8371384291796711,0.027308152703284804
2013-01-12,-1.5695161168084792,0.7957843983369908,1.410417219805676,0.024591520760602482
2013-01-13,-1.3190143497848892,0.8543902463121523,-0.4821815492873897,0.013050135244001846
2013-01-14,-1.7333434941357304,1.6446746547401774,-1.370530213243657,0.023580836155992758
2013-01-15,-1.4409461541481177,0.6574250766518519,-1.3454442989260056,0.025551281123506468
2013-01-16,-1.5722007945504244,1.5489081062761005,-1.528638511354635,0.03160732188622886
2013-01-17,-1.2129799447437957,1.1835145721153255,-0.3354683282216826,0.025876466552496855
2013-01-18,-1.5974409437359192,1.8745755451966741,0.47744159672650494,0.01802005900908928
2013-01-19,-1.765029441019696,0.9535123275270033,-0.21460834548144125,0.05909052044777482
2013-01-20,-1.921955328061665,0.8523391087479634,0.38099185132523633,0.05114860875753847
2013-01-21,-1.975012437078136,0.9691149610842189,-1.0183663237870606,0.05451300917742601
2013-01-22,-2.1961658073738346,1.124555397840472,-0.7958273102438262,0.05996612106839981
2013-01-23,-1.5533925250257237,-0.03793883470232754,-0.6007425081940292,0.05101922075995646
2013-01-24,-1.58477137460712,-0.010292330274097842,-0.16299901144993192,0.05314279137430703
2013-01-25,-1.794744946078672,0.3785900435305942,-0.2871992208121935,0.05410655797183979
2013-01-26,-1.7553904308723276,0.20726459322121887,0.017076944414492094,0.04692084843916102
2013-01-27,-1.7411008421266065,0.29015649076341044,-0.2882910491583359,0.03899851702398348
2013-01-28,-1.4624390521425226,-0.2981910373087486,-0.7079803992391571,0.03718963775667127
2013-01-29,-1.535722523453016,0.274870018451918,-0.783072714868217,0.029837614426863623
2013-01-30,-1.4752166778001554,0.5776541563292739,-1.2737370028438633,0.03839696635714167
2013-01-31,-1.2549435200001635,0.28917478865367224,-0.8451269532479151,0.04105992338470146
2013-02-01,-1.2807170480482357,0.7397418515468821,-1.0262057397583466,0.027575241324153593
2013-02-02,-1.2418710148626,1.003793990613532,-1.1645935425237905,0.03298991733728193
2013-02-03,-1.0232690940347349,0.2829435590435487,-1.1200898802487258,0.02288590682909616
2013-02-04,-1.1113423252427448,0.8129042908138618,0.9746554286687203,0.01893522479438678
2013-02-05,-1.226075937800051,1.8840801256248167,0.6433054213748534,0.029295644195774646
2013-02-06,-1.2011705125616388,0.6288849185879569,0.41060922606669314,0.04150727548318762
2013-02-07,-1.326913044943688,-0.08191483415443196,0.8143188972727299,0.04159531412186617
2013-02-08,-1.5731382455626874,0.576101866184308,0.5317776666787197,0.03401066075514229
2013-02-09,-1.3897248726280136,0.020382664529045424,0.5197909446770691,0.031858394791138625
2013-02-10,-1.3856310872973636,0.6377788999851673,-0.743144936987731,0.033537604775122125
2013-02-11,-1.3247427882832523,0.5825315019147699,-0.3508414586896411,0.029068969095083743
2013-02-12,-1.3730731655126935,0.5706379104971148,0.1303125367050996,0.03523731908580762
2013-02-13,-1.231549825830101,0.5576110794692892,-0.11944463284245518,0.02744786554944045
2013-02-14,-1.0982745318135763,0.17955825711744341,-0.5685457756797205,0.01782741422997797
2013-02-15,-0.8682551129673554,0.26837059933350105,0.7066633807175704,0.002496800023615614
2013-02-16,-1.524404205713343,1.9027008173929503,0.3805344985457134,-0.01733869492534033
2013-02-17,-1.6111888044029952,1.7412718871171105,-1.4823034419380512,0.008129491513342073
2013-02-18,-1.3545045283781438,1.0533424572757124,1.1717310683745008,0.028640141992070572
2013-02-19,-1.3176573872407984,1.2663879560651135,-0.1921715185842515,0.02511319798743383
2013-02-20,-1.0753858102199516,0.8390733368699254,-0.2521080965067439,0.033699601891074515
2013-02-21,-0.734771507245086,0.4014732948720458,-0.05791173287203387,0.02405928817326414
2013-02-22,-0.656616138173697,0.2856344416323078,0.9008021021196333,0.02633065985047994
2013-02-23,-1.0961849506886605,0.8495321261517172,0.5764880475884123,0.034073916124344975
2013-02-24,-1.1556118738059917,1.073692287954597,0.12653174605524303,0.04342369539647943
2013-02-25,-1.1561165066297514,0.7174249348221223,-0.4526344453455509,0.03941369925973813
2013-02-26,-1.0305672490149291,0.5453357538533448,2.3820896382718346,0.02235549845027812
2013-02-27,-0.6422636271071774,-0.21353548077500106,0.00036283389274048984,0.02225920093880451
2013-02-28,-0.8064696511665008,-0.4716398215389966,1.3632561551932765,0.03516776781219202
2013-03-01,-1.1244750441575857,-0.6743901707912872,3.7443790319606904,0.02916065318509998
2013-03-02,-0.8791577619826063,-0.4015396844644714,1.926243355921194,0.02858011481955649
2013-03-03,-0.8207194171040415,0.132250008197608,0.4246824798687623,0.028560136064512624
2013-03-04,-1.067152355316378,0.6101999671515096,-0.2754064136576958,0.025987127452670622
2013-03-05,-0.6364810614388492,0.05916938825698012,-0.5586766981309479,0.029715987444101883
2013-03-06,-0.6280106574080799,0.27509328952128126,0.03730949738725602,0.02520581073695318
2013-03-07,-0.3130724156742126,-0.21067346956633748,0.40784392073251685,0.02314963456884198
2013-03-08,-0.19533668505265717,-0.9388189519781368,0.05459204953876438,0.02083521994576702
2013-03-09,-0.02040450402432036,-0.6549806845359037,-0.32852655854620444,-0.009998109927714929
2013-03-10,-0.2886778723223156,-0.19389716391325207,-0.5452623743298809,-0.016630865396848618
2013-03-11,-0.1936372476688955,0.3361630029082943,-1.3026681142258945,0.00017269260237081236
2013-03-12,-0.2950915874720069,0.10682154918771154,-0.4348122709373862,0.0021765808919359786
2013-03-13,-0.5483996218357721,0.5716628510798043,-0.25490066144082163,-0.011591907192482612
2013-03-14,-0.4183801714623357,0.02563993361441181,1.152225362151142,0.011202890919493887
2013-03-15,-0.16305812712733875,-0.8884204806801748,0.21790889268563227,0.028041756821739993
2013-03-16,-0.69419016101808,0.4072238037170716,-0.6777350436782248,0.028536156189027093
2013-03-17,-0.3755416060348507,-0.12424732752047038,0.48943311194814426,0.021755087766451423
2013-03-18,-0.2792632732849968,-0.16157236787347365,2.302564541171706,-0.009763137443062984
2013-03-19,-0.4195919596938093,0.7698974547618469,0.7908371217570538,-0.0002753806349750534
2013-03-20,0.4944253596661941,-1.4542587264780604,0.02879979958786195,-0.008241228659612354
2013-03-21,-0.2183303328297216,-0.14024289513251847,0.8202730292611093,-0.01603846848109547
2013-03-22,-0.01928510495859324,-0.6255556555299664,0.6531645013768923,-0.02641577890024313
2013-03-23,0.2497770620671496,-0.6352102232334954,0.6847187766855853,-0.019791051720193163
2013-03-24,0.1966095921104807,-0.7195013657478575,0.8958391025379742,-0.0043030402711478725
2013-03-25,-0.26667282773792544,-0.9124209551880634,2.045966555570204,-0.0024873472405706164
2013-03-26,-0.20054114885106655,-0.965656936795084,1.337748251029768,-0.012755930482161159
2013-03-27,-0.6274318302161809,0.07452373021399988,-1.0741818156504095,-0.01176429574566397
2013-03-28,-0.4301539435194329,0.1088075373538198,0.13480773861021,-0.008090720177311167
2013-03-29,-0.5714526802860728,0.569593314226571,-0.2795519658082267,-0.00712089353809006
2013-03-30,-0.29551516883463597,-0.36643150666299146,0.9178239696201655,-0.013332480792596678
2013-03-31,-0.32106430492188487,-0.15748731919741044,-0.0590202841642132,-0.014026124719317285
2013-04-01,-0.0323830460752978,-0.9074910613934766,-0.5446043678753779,-0.015024917157468367
2013-04-02,-0.06331135293925573,-0.58881992900955,0.37189678541316484,-0.008286473063841676
2013-04-03,0.08479983193393231,-0.912348341861446,0.2892690010822808,-0.010868405421136502
2013-04-04,-0.12645776891299523,-1.1221644049899435,0.9608766420929236,-0.01819177754688848
2013-04-05,-0.006219751721721155,-1.7735967729102198,1.9077589407883884,-0.022946582761651558
2013-04-06,0.04400900435905334,-1.8476017118565253,1.1045075885932945,-0.02691015245484676
2013-04-07,0.4806479458894156,-2.2371950183269216,0.7874079008899515,-0.03436129730129024
2013-04-08,0.4404648102492997,-1.5967519930878757,-0.3316383449782981,-0.02891987182357554
2013-04-09,0.6333642882346461,-1.798354914959795,0.3676363987455954,-0.032488800245389825
2013-04-10,0.6016204600198172,-1.9557294944939088,-0.17038741888517664,-0.024452255154852897
2013-04-11,0.6268339613686489,-2.186072033200391,0.22730528439835632,-0.02610199632159369
2013-04-12,0.4398762339561856,-1.6791279661535095,-0.07226211340182591,-0.01953376209286152
2013-04-13,0.6364770925816439,-1.8792950341495378,0.6754595491706299,-0.015877458744513403
2013-04-14,0.3900016256058725,-1.2803700684020274,-0.07176910999459656,-0.023048550063919322
2013-04-15,0.3828053858584935,-1.1565277712227193,-0.1065140818026755,-0.04001914487380532
2013-04-16,0.8896637704947808,-2.1511934618554207,0.8124147938166743,-0.06227252681342866
2013-04-17,0.49086639031966234,-2.177487437396784,-0.04977348182298716,-0.049031880974972485
2013-04-18,0.6543146234776925,-1.826963592679444,-0.4638263762928233,-0.04533598249849859
2013-04-19,0.37104003585752166,-1.762587655355274,-0.6117277198250264,-0.046760829750841
2013-04-20,0.6619631954813706,-1.8858783271358697,0.17277603543032868,-0.04212290569051106
2013-04-21,0.2825681500756737,-1.3170443706909518,1.6005134998354498,-0.024371567114931398
2013-04-22,0.27745240168289903,-0.923579711836437,0.16094651197246035,-0.006225078550982702
2013-04-23,0.4290045864457261,-1.0053196327253495,-0.4722263608879997,-0.007391828724153377
2013-04-24,0.6662197956727621,-1.1252597869616048,-0.9919472431828287,-0.013508508656851178
2013-04-25,0.782126427763963,-1.3396999290669405,-0.6839262155429181,-0.018975643074331142
2013-04-26,0.5910996144076412,-0.8929271970549771,-0.024948694602070692,-0.015494299431566973
